Manuf_0001	Retail_0001
Manuf_0381	Manuf_0624
Manuf_0381	Manuf_0626
Manuf_0381	Manuf_0627
Manuf_0381	Manuf_0631
Manuf_0381	Manuf_0632
Manuf_0381	Manuf_0636
Manuf_0381	Manuf_0643
Manuf_0381	Manuf_0651
Manuf_0381	Manuf_0652
Manuf_0381	Retail_0381
Manuf_0382	Manuf_0610
Manuf_0382	Manuf_0621
Manuf_0382	Manuf_0625
Manuf_0382	Manuf_0647
Manuf_0382	Retail_0382
Manuf_0383	Retail_0383
Manuf_0384	Manuf_0596
Manuf_0384	Retail_0384
Manuf_0385	Retail_0385
Manuf_0386	Retail_0386
Manuf_0387	Manuf_0588
Manuf_0387	Manuf_0589
Manuf_0387	Manuf_0595
Manuf_0387	Manuf_0596
Manuf_0387	Manuf_0598
Manuf_0387	Manuf_0599
Manuf_0387	Manuf_0605
Manuf_0387	Manuf_0606
Manuf_0387	Manuf_0610
Manuf_0387	Manuf_0612
Manuf_0387	Manuf_0614
Manuf_0387	Manuf_0620
Manuf_0387	Manuf_0621
Manuf_0387	Manuf_0623
Manuf_0387	Manuf_0624
Manuf_0387	Manuf_0625
Manuf_0387	Manuf_0626
Manuf_0387	Manuf_0627
Manuf_0387	Manuf_0631
Manuf_0387	Manuf_0632
Manuf_0387	Manuf_0636
Manuf_0387	Manuf_0643
Manuf_0387	Manuf_0647
Manuf_0387	Manuf_0651
Manuf_0387	Manuf_0652
Manuf_0387	Retail_0387
Manuf_0388	Manuf_0590
Manuf_0388	Manuf_0597
Manuf_0388	Manuf_0653
Manuf_0388	Retail_0388
Manuf_0389	Manuf_0598
Manuf_0389	Manuf_0599
Manuf_0389	Manuf_0612
Manuf_0389	Manuf_0627
Manuf_0389	Manuf_0631
Manuf_0389	Manuf_0632
Manuf_0389	Retail_0389
Manuf_0390	Retail_0390
Manuf_0391	Retail_0391
Manuf_0392	Manuf_0588
Manuf_0392	Manuf_0589
Manuf_0392	Manuf_0595
Manuf_0392	Manuf_0596
Manuf_0392	Manuf_0605
Manuf_0392	Manuf_0606
Manuf_0392	Manuf_0610
Manuf_0392	Manuf_0614
Manuf_0392	Manuf_0620
Manuf_0392	Manuf_0621
Manuf_0392	Manuf_0623
Manuf_0392	Manuf_0624
Manuf_0392	Manuf_0625
Manuf_0392	Manuf_0626
Manuf_0392	Manuf_0636
Manuf_0392	Manuf_0643
Manuf_0392	Manuf_0647
Manuf_0392	Manuf_0651
Manuf_0392	Manuf_0652
Manuf_0392	Retail_0392
Manuf_0393	Manuf_0590
Manuf_0393	Manuf_0597
Manuf_0393	Manuf_0653
Manuf_0393	Retail_0393
Manuf_0394	Manuf_0588
Manuf_0394	Manuf_0589
Manuf_0394	Manuf_0595
Manuf_0394	Manuf_0596
Manuf_0394	Manuf_0598
Manuf_0394	Manuf_0599
Manuf_0394	Manuf_0605
Manuf_0394	Manuf_0606
Manuf_0394	Manuf_0610
Manuf_0394	Manuf_0612
Manuf_0394	Manuf_0614
Manuf_0394	Manuf_0620
Manuf_0394	Manuf_0621
Manuf_0394	Manuf_0623
Manuf_0394	Manuf_0624
Manuf_0394	Manuf_0625
Manuf_0394	Manuf_0626
Manuf_0394	Manuf_0627
Manuf_0394	Manuf_0631
Manuf_0394	Manuf_0632
Manuf_0394	Manuf_0636
Manuf_0394	Manuf_0643
Manuf_0394	Manuf_0647
Manuf_0394	Manuf_0651
Manuf_0394	Manuf_0652
Manuf_0394	Retail_0394
Manuf_0395	Manuf_0590
Manuf_0395	Manuf_0597
Manuf_0395	Manuf_0653
Manuf_0395	Retail_0395
Manuf_0396	Retail_0396
Manuf_0397	Retail_0397
Manuf_0398	Manuf_0595
Manuf_0398	Manuf_0598
Manuf_0398	Manuf_0599
Manuf_0398	Manuf_0605
Manuf_0398	Manuf_0606
Manuf_0398	Manuf_0610
Manuf_0398	Manuf_0614
Manuf_0398	Manuf_0620
Manuf_0398	Manuf_0621
Manuf_0398	Manuf_0623
Manuf_0398	Manuf_0626
Manuf_0398	Manuf_0627
Manuf_0398	Manuf_0631
Manuf_0398	Manuf_0632
Manuf_0398	Manuf_0636
Manuf_0398	Manuf_0643
Manuf_0398	Manuf_0647
Manuf_0398	Manuf_0651
Manuf_0398	Retail_0398
Manuf_0399	Manuf_0590
Manuf_0399	Manuf_0597
Manuf_0399	Retail_0399
Manuf_0400	Manuf_0588
Manuf_0400	Manuf_0589
Manuf_0400	Manuf_0596
Manuf_0400	Manuf_0612
Manuf_0400	Manuf_0624
Manuf_0400	Manuf_0625
Manuf_0400	Manuf_0652
Manuf_0400	Retail_0400
Manuf_0401	Manuf_0653
Manuf_0401	Retail_0401
Manuf_0402	Retail_0402
Manuf_0403	Retail_0403
Manuf_0404	Retail_0404
Manuf_0405	Manuf_0606
Manuf_0405	Manuf_0614
Manuf_0405	Manuf_0627
Manuf_0405	Manuf_0631
Manuf_0405	Manuf_0647
Manuf_0405	Retail_0405
Manuf_0406	Retail_0406
Manuf_0407	Manuf_0599
Manuf_0407	Manuf_0626
Manuf_0407	Manuf_0632
Manuf_0407	Manuf_0636
Manuf_0407	Retail_0407
Manuf_0408	Retail_0408
Manuf_0409	Retail_0409
Manuf_0410	Manuf_0595
Manuf_0410	Manuf_0598
Manuf_0410	Manuf_0620
Manuf_0410	Manuf_0624
Manuf_0410	Manuf_0643
Manuf_0410	Manuf_0651
Manuf_0410	Manuf_0652
Manuf_0410	Retail_0410
Manuf_0411	Manuf_0597
Manuf_0411	Retail_0411
Manuf_0412	Manuf_0588
Manuf_0412	Manuf_0596
Manuf_0412	Manuf_0612
Manuf_0412	Manuf_0623
Manuf_0412	Manuf_0625
Manuf_0412	Retail_0412
Manuf_0413	Manuf_0653
Manuf_0413	Retail_0413
Manuf_0414	Manuf_0621
Manuf_0414	Retail_0414
Manuf_0415	Retail_0415
Manuf_0416	Manuf_0589
Manuf_0416	Manuf_0605
Manuf_0416	Manuf_0610
Manuf_0416	Retail_0416
Manuf_0417	Manuf_0590
Manuf_0417	Retail_0417
Manuf_0418	Manuf_0595
Manuf_0418	Retail_0418
Manuf_0419	Manuf_0597
Manuf_0419	Retail_0419
Manuf_0420	Retail_0420
Manuf_0421	Retail_0421
Manuf_0422	Manuf_0610
Manuf_0422	Retail_0422
Manuf_0423	Manuf_0590
Manuf_0423	Retail_0423
Manuf_0424	Manuf_0588
Manuf_0424	Manuf_0589
Manuf_0424	Manuf_0596
Manuf_0424	Manuf_0612
Manuf_0424	Manuf_0624
Manuf_0424	Manuf_0625
Manuf_0424	Manuf_0652
Manuf_0424	Retail_0424
Manuf_0425	Manuf_0653
Manuf_0425	Retail_0425
Manuf_0426	Retail_0426
Manuf_0427	Retail_0427
Manuf_0428	Manuf_0595
Manuf_0428	Retail_0428
Manuf_0429	Manuf_0597
Manuf_0429	Retail_0429
Manuf_0430	Manuf_0606
Manuf_0430	Manuf_0614
Manuf_0430	Manuf_0621
Manuf_0430	Manuf_0627
Manuf_0430	Manuf_0631
Manuf_0430	Manuf_0647
Manuf_0430	Retail_0430
Manuf_0431	Retail_0431
Manuf_0432	Manuf_0620
Manuf_0432	Retail_0432
Manuf_0433	Retail_0433
Manuf_0434	Retail_0434
Manuf_0435	Retail_0435
Manuf_0436	Retail_0436
Manuf_0437	Retail_0437
Manuf_0438	Manuf_0605
Manuf_0438	Manuf_0623
Manuf_0438	Retail_0438
Manuf_0439	Retail_0439
Manuf_0440	Manuf_0598
Manuf_0440	Manuf_0599
Manuf_0440	Manuf_0626
Manuf_0440	Manuf_0632
Manuf_0440	Manuf_0636
Manuf_0440	Manuf_0643
Manuf_0440	Manuf_0651
Manuf_0440	Retail_0440
Manuf_0441	Retail_0441
Manuf_0442	Manuf_0610
Manuf_0442	Retail_0442
Manuf_0443	Manuf_0590
Manuf_0443	Retail_0443
Manuf_0444	Manuf_0598
Manuf_0444	Manuf_0599
Manuf_0444	Manuf_0632
Manuf_0444	Retail_0444
Manuf_0445	Retail_0445
Manuf_0446	Retail_0446
Manuf_0447	Retail_0447
Manuf_0448	Retail_0448
Manuf_0449	Manuf_0598
Manuf_0449	Manuf_0599
Manuf_0449	Manuf_0632
Manuf_0449	Retail_0449
Manuf_0450	Retail_0450
Manuf_0451	Retail_0451
Manuf_0452	Retail_0452
Manuf_0453	Manuf_0588
Manuf_0453	Manuf_0589
Manuf_0453	Manuf_0595
Manuf_0453	Manuf_0596
Manuf_0453	Manuf_0598
Manuf_0453	Manuf_0599
Manuf_0453	Manuf_0606
Manuf_0453	Manuf_0610
Manuf_0453	Manuf_0612
Manuf_0453	Manuf_0614
Manuf_0453	Manuf_0620
Manuf_0453	Manuf_0621
Manuf_0453	Manuf_0624
Manuf_0453	Manuf_0625
Manuf_0453	Manuf_0626
Manuf_0453	Manuf_0627
Manuf_0453	Manuf_0631
Manuf_0453	Manuf_0632
Manuf_0453	Manuf_0636
Manuf_0453	Manuf_0643
Manuf_0453	Manuf_0647
Manuf_0453	Manuf_0651
Manuf_0453	Manuf_0652
Manuf_0453	Retail_0453
Manuf_0454	Manuf_0590
Manuf_0454	Manuf_0597
Manuf_0454	Manuf_0653
Manuf_0454	Retail_0454
Manuf_0455	Manuf_0588
Manuf_0455	Manuf_0589
Manuf_0455	Manuf_0595
Manuf_0455	Manuf_0598
Manuf_0455	Manuf_0599
Manuf_0455	Manuf_0605
Manuf_0455	Manuf_0606
Manuf_0455	Manuf_0610
Manuf_0455	Manuf_0612
Manuf_0455	Manuf_0614
Manuf_0455	Manuf_0620
Manuf_0455	Manuf_0621
Manuf_0455	Manuf_0623
Manuf_0455	Manuf_0624
Manuf_0455	Manuf_0625
Manuf_0455	Manuf_0626
Manuf_0455	Manuf_0627
Manuf_0455	Manuf_0631
Manuf_0455	Manuf_0632
Manuf_0455	Manuf_0636
Manuf_0455	Manuf_0643
Manuf_0455	Manuf_0647
Manuf_0455	Manuf_0651
Manuf_0455	Manuf_0652
Manuf_0455	Retail_0455
Manuf_0456	Manuf_0588
Manuf_0456	Manuf_0589
Manuf_0456	Manuf_0595
Manuf_0456	Manuf_0596
Manuf_0456	Manuf_0612
Manuf_0456	Manuf_0625
Manuf_0456	Retail_0456
Manuf_0457	Manuf_0597
Manuf_0457	Manuf_0653
Manuf_0457	Retail_0457
Manuf_0458	Manuf_0596
Manuf_0458	Retail_0458
Manuf_0459	Manuf_0588
Manuf_0459	Manuf_0589
Manuf_0459	Manuf_0596
Manuf_0459	Manuf_0612
Manuf_0459	Manuf_0624
Manuf_0459	Manuf_0625
Manuf_0459	Manuf_0652
Manuf_0459	Retail_0459
Manuf_0460	Manuf_0653
Manuf_0460	Retail_0460
Manuf_0461	Manuf_0598
Manuf_0461	Manuf_0599
Manuf_0461	Manuf_0632
Manuf_0461	Retail_0461
Manuf_0462	Manuf_0588
Manuf_0462	Manuf_0589
Manuf_0462	Manuf_0596
Manuf_0462	Manuf_0612
Manuf_0462	Manuf_0624
Manuf_0462	Manuf_0625
Manuf_0462	Manuf_0652
Manuf_0462	Retail_0462
Manuf_0463	Manuf_0653
Manuf_0463	Retail_0463
Manuf_0464	Retail_0464
Manuf_0465	Retail_0465
Manuf_0466	Retail_0466
Manuf_0467	Manuf_0623
Manuf_0467	Manuf_0632
Manuf_0467	Manuf_0636
Manuf_0467	Manuf_0643
Manuf_0467	Retail_0467
Manuf_0468	Retail_0468
Manuf_0469	Retail_0469
Manuf_0470	Retail_0470
Manuf_0471	Retail_0471
Manuf_0472	Retail_0472
Manuf_0473	Retail_0473
Manuf_0474	Retail_0474
Manuf_0475	Retail_0475
Manuf_0476	Retail_0476
Manuf_0477	Retail_0477
Manuf_0478	Manuf_0620
Manuf_0478	Retail_0478
Manuf_0479	Retail_0479
Manuf_0480	Retail_0480
Manuf_0481	Retail_0481
Manuf_0482	Retail_0482
Manuf_0483	Retail_0483
Manuf_0484	Retail_0484
Manuf_0485	Retail_0485
Manuf_0486	Manuf_0589
Manuf_0486	Retail_0486
Manuf_0487	Retail_0487
Manuf_0488	Retail_0488
Manuf_0489	Retail_0489
Manuf_0490	Retail_0490
Manuf_0491	Retail_0491
Manuf_0492	Retail_0492
Manuf_0493	Retail_0493
Manuf_0494	Manuf_0605
Manuf_0494	Manuf_0620
Manuf_0494	Retail_0494
Manuf_0495	Retail_0495
Manuf_0496	Manuf_0595
Manuf_0496	Manuf_0598
Manuf_0496	Manuf_0599
Manuf_0496	Manuf_0626
Manuf_0496	Manuf_0632
Manuf_0496	Manuf_0636
Manuf_0496	Manuf_0643
Manuf_0496	Manuf_0651
Manuf_0496	Retail_0496
Manuf_0497	Manuf_0597
Manuf_0497	Retail_0497
Manuf_0498	Retail_0498
Manuf_0499	Retail_0499
Manuf_0500	Retail_0500
Manuf_0501	Retail_0501
Manuf_0502	Manuf_0588
Manuf_0502	Manuf_0589
Manuf_0502	Manuf_0595
Manuf_0502	Manuf_0596
Manuf_0502	Manuf_0598
Manuf_0502	Manuf_0599
Manuf_0502	Manuf_0605
Manuf_0502	Manuf_0606
Manuf_0502	Manuf_0610
Manuf_0502	Manuf_0612
Manuf_0502	Manuf_0620
Manuf_0502	Manuf_0621
Manuf_0502	Manuf_0624
Manuf_0502	Manuf_0625
Manuf_0502	Manuf_0626
Manuf_0502	Manuf_0631
Manuf_0502	Manuf_0632
Manuf_0502	Manuf_0636
Manuf_0502	Manuf_0643
Manuf_0502	Manuf_0647
Manuf_0502	Manuf_0651
Manuf_0502	Manuf_0652
Manuf_0502	Retail_0502
Manuf_0503	Manuf_0590
Manuf_0503	Manuf_0597
Manuf_0503	Manuf_0653
Manuf_0503	Retail_0503
Manuf_0504	Manuf_0623
Manuf_0504	Retail_0504
Manuf_0505	Retail_0505
Manuf_0506	Retail_0506
Manuf_0507	Retail_0507
Manuf_0508	Manuf_0605
Manuf_0508	Manuf_0610
Manuf_0508	Retail_0508
Manuf_0509	Manuf_0590
Manuf_0509	Retail_0509
Manuf_0510	Manuf_0588
Manuf_0510	Manuf_0589
Manuf_0510	Manuf_0595
Manuf_0510	Manuf_0596
Manuf_0510	Manuf_0598
Manuf_0510	Manuf_0599
Manuf_0510	Manuf_0605
Manuf_0510	Manuf_0606
Manuf_0510	Manuf_0610
Manuf_0510	Manuf_0612
Manuf_0510	Manuf_0614
Manuf_0510	Manuf_0620
Manuf_0510	Manuf_0621
Manuf_0510	Manuf_0623
Manuf_0510	Manuf_0624
Manuf_0510	Manuf_0625
Manuf_0510	Manuf_0626
Manuf_0510	Manuf_0627
Manuf_0510	Manuf_0631
Manuf_0510	Manuf_0632
Manuf_0510	Manuf_0636
Manuf_0510	Manuf_0643
Manuf_0510	Manuf_0647
Manuf_0510	Manuf_0651
Manuf_0510	Manuf_0652
Manuf_0510	Retail_0510
Manuf_0511	Manuf_0590
Manuf_0511	Manuf_0597
Manuf_0511	Manuf_0653
Manuf_0511	Retail_0511
Manuf_0512	Retail_0512
Manuf_0513	Retail_0513
Manuf_0514	Retail_0514
Manuf_0515	Retail_0515
Manuf_0516	Retail_0516
Manuf_0517	Manuf_0588
Manuf_0517	Manuf_0589
Manuf_0517	Manuf_0595
Manuf_0517	Manuf_0596
Manuf_0517	Manuf_0598
Manuf_0517	Manuf_0599
Manuf_0517	Manuf_0605
Manuf_0517	Manuf_0606
Manuf_0517	Manuf_0610
Manuf_0517	Manuf_0612
Manuf_0517	Manuf_0614
Manuf_0517	Manuf_0620
Manuf_0517	Manuf_0621
Manuf_0517	Manuf_0623
Manuf_0517	Manuf_0624
Manuf_0517	Manuf_0625
Manuf_0517	Manuf_0626
Manuf_0517	Manuf_0627
Manuf_0517	Manuf_0631
Manuf_0517	Manuf_0632
Manuf_0517	Manuf_0636
Manuf_0517	Manuf_0643
Manuf_0517	Manuf_0647
Manuf_0517	Manuf_0651
Manuf_0517	Manuf_0652
Manuf_0517	Retail_0517
Manuf_0518	Retail_0518
Manuf_0519	Retail_0519
Manuf_0520	Manuf_0588
Manuf_0520	Manuf_0589
Manuf_0520	Manuf_0595
Manuf_0520	Manuf_0596
Manuf_0520	Manuf_0598
Manuf_0520	Manuf_0599
Manuf_0520	Manuf_0605
Manuf_0520	Manuf_0606
Manuf_0520	Manuf_0610
Manuf_0520	Manuf_0612
Manuf_0520	Manuf_0614
Manuf_0520	Manuf_0620
Manuf_0520	Manuf_0621
Manuf_0520	Manuf_0623
Manuf_0520	Manuf_0624
Manuf_0520	Manuf_0625
Manuf_0520	Manuf_0626
Manuf_0520	Manuf_0627
Manuf_0520	Manuf_0631
Manuf_0520	Manuf_0632
Manuf_0520	Manuf_0636
Manuf_0520	Manuf_0643
Manuf_0520	Manuf_0647
Manuf_0520	Manuf_0651
Manuf_0520	Manuf_0652
Manuf_0520	Retail_0520
Manuf_0521	Manuf_0590
Manuf_0521	Manuf_0597
Manuf_0521	Retail_0521
Manuf_0522	Retail_0522
Manuf_0523	Manuf_0595
Manuf_0523	Retail_0523
Manuf_0524	Manuf_0597
Manuf_0524	Retail_0524
Manuf_0525	Retail_0525
Manuf_0526	Retail_0526
Manuf_0527	Manuf_0653
Manuf_0527	Retail_0527
Manuf_0528	Retail_0528
Manuf_0529	Manuf_0654
Manuf_0529	Manuf_0655
Manuf_0529	Manuf_0657
Manuf_0529	Manuf_0664
Manuf_0529	Manuf_0666
Manuf_0529	Manuf_0671
Manuf_0529	Retail_0529
Manuf_0530	Manuf_0660
Manuf_0530	Manuf_0670
Manuf_0530	Retail_0530
Manuf_0531	Manuf_0656
Manuf_0531	Manuf_0658
Manuf_0531	Manuf_0659
Manuf_0531	Manuf_0661
Manuf_0531	Manuf_0663
Manuf_0531	Manuf_0665
Manuf_0531	Manuf_0667
Manuf_0531	Manuf_0669
Manuf_0531	Manuf_0672
Manuf_0531	Retail_0531
Manuf_0532	Manuf_0662
Manuf_0532	Retail_0532
Manuf_0533	Retail_0533
Manuf_0534	Retail_0534
Manuf_0535	Manuf_0594
Manuf_0535	Manuf_0600
Manuf_0535	Manuf_0603
Manuf_0535	Manuf_0604
Manuf_0535	Manuf_0607
Manuf_0535	Manuf_0609
Manuf_0535	Manuf_0611
Manuf_0535	Manuf_0622
Manuf_0535	Retail_0535
Manuf_0536	Manuf_0588
Manuf_0536	Manuf_0589
Manuf_0536	Manuf_0595
Manuf_0536	Manuf_0596
Manuf_0536	Manuf_0598
Manuf_0536	Manuf_0599
Manuf_0536	Manuf_0605
Manuf_0536	Manuf_0606
Manuf_0536	Manuf_0612
Manuf_0536	Manuf_0614
Manuf_0536	Manuf_0620
Manuf_0536	Manuf_0621
Manuf_0536	Manuf_0623
Manuf_0536	Manuf_0625
Manuf_0536	Manuf_0626
Manuf_0536	Manuf_0627
Manuf_0536	Manuf_0631
Manuf_0536	Manuf_0632
Manuf_0536	Manuf_0636
Manuf_0536	Manuf_0643
Manuf_0536	Manuf_0647
Manuf_0536	Manuf_0651
Manuf_0536	Manuf_0652
Manuf_0536	Retail_0536
Manuf_0537	Manuf_0597
Manuf_0537	Retail_0537
Manuf_0538	Manuf_0602
Manuf_0538	Manuf_0617
Manuf_0538	Manuf_0618
Manuf_0538	Manuf_0634
Manuf_0538	Manuf_0637
Manuf_0538	Retail_0538
Manuf_0539	Manuf_0610
Manuf_0539	Manuf_0624
Manuf_0539	Retail_0539
Manuf_0540	Manuf_0590
Manuf_0540	Retail_0540
Manuf_0541	Manuf_0592
Manuf_0541	Manuf_0593
Manuf_0541	Manuf_0601
Manuf_0541	Manuf_0608
Manuf_0541	Manuf_0613
Manuf_0541	Manuf_0616
Manuf_0541	Manuf_0619
Manuf_0541	Manuf_0629
Manuf_0541	Manuf_0633
Manuf_0541	Manuf_0639
Manuf_0541	Manuf_0641
Manuf_0541	Manuf_0642
Manuf_0541	Manuf_0644
Manuf_0541	Manuf_0650
Manuf_0541	Retail_0541
Manuf_0542	Retail_0542
Manuf_0543	Retail_0543
Manuf_0544	Retail_0544
Manuf_0545	Retail_0545
Manuf_0546	Manuf_0653
Manuf_0546	Retail_0546
Manuf_0547	Manuf_0660
Manuf_0547	Manuf_0670
Manuf_0547	Retail_0547
Manuf_0548	Retail_0548
Manuf_0549	Retail_0549
Manuf_0550	Retail_0550
Manuf_0551	Manuf_0653
Manuf_0551	Retail_0551
Manuf_0552	Retail_0552
Manuf_0553	Retail_0553
Manuf_0554	Retail_0554
Manuf_0555	Retail_0555
Manuf_0556	Retail_0556
Manuf_0557	Manuf_0654
Manuf_0557	Manuf_0655
Manuf_0557	Manuf_0656
Manuf_0557	Manuf_0657
Manuf_0557	Manuf_0658
Manuf_0557	Manuf_0659
Manuf_0557	Manuf_0661
Manuf_0557	Manuf_0663
Manuf_0557	Manuf_0664
Manuf_0557	Manuf_0665
Manuf_0557	Manuf_0666
Manuf_0557	Manuf_0667
Manuf_0557	Manuf_0669
Manuf_0557	Manuf_0671
Manuf_0557	Manuf_0672
Manuf_0557	Retail_0557
Manuf_0558	Retail_0558
Manuf_0559	Manuf_0594
Manuf_0559	Manuf_0600
Manuf_0559	Manuf_0603
Manuf_0559	Manuf_0604
Manuf_0559	Manuf_0607
Manuf_0559	Manuf_0609
Manuf_0559	Manuf_0611
Manuf_0559	Manuf_0617
Manuf_0559	Manuf_0622
Manuf_0559	Retail_0559
Manuf_0560	Manuf_0662
Manuf_0560	Retail_0560
Manuf_0561	Manuf_0602
Manuf_0561	Manuf_0618
Manuf_0561	Manuf_0634
Manuf_0561	Manuf_0637
Manuf_0561	Retail_0561
Manuf_0562	Manuf_0592
Manuf_0562	Manuf_0593
Manuf_0562	Manuf_0601
Manuf_0562	Manuf_0608
Manuf_0562	Manuf_0613
Manuf_0562	Manuf_0616
Manuf_0562	Manuf_0619
Manuf_0562	Manuf_0629
Manuf_0562	Manuf_0633
Manuf_0562	Manuf_0639
Manuf_0562	Manuf_0641
Manuf_0562	Manuf_0642
Manuf_0562	Manuf_0644
Manuf_0562	Manuf_0650
Manuf_0562	Retail_0562
Manuf_0563	Manuf_0610
Manuf_0563	Manuf_0624
Manuf_0563	Retail_0563
Manuf_0564	Manuf_0590
Manuf_0564	Retail_0564
Manuf_0565	Manuf_0588
Manuf_0565	Manuf_0589
Manuf_0565	Manuf_0595
Manuf_0565	Manuf_0596
Manuf_0565	Manuf_0598
Manuf_0565	Manuf_0599
Manuf_0565	Manuf_0605
Manuf_0565	Manuf_0606
Manuf_0565	Manuf_0612
Manuf_0565	Manuf_0614
Manuf_0565	Manuf_0620
Manuf_0565	Manuf_0621
Manuf_0565	Manuf_0623
Manuf_0565	Manuf_0625
Manuf_0565	Manuf_0626
Manuf_0565	Manuf_0627
Manuf_0565	Manuf_0631
Manuf_0565	Manuf_0632
Manuf_0565	Manuf_0636
Manuf_0565	Manuf_0643
Manuf_0565	Manuf_0647
Manuf_0565	Manuf_0651
Manuf_0565	Manuf_0652
Manuf_0565	Retail_0565
Manuf_0566	Manuf_0597
Manuf_0566	Retail_0566
Manuf_0567	Manuf_0668
Manuf_0567	Retail_0567
Manuf_0568	Retail_0568
Manuf_0569	Retail_0569
Manuf_0570	Manuf_0645
Manuf_0570	Retail_0570
Manuf_0571	Retail_0571
Manuf_0572	Manuf_0638
Manuf_0572	Retail_0572
Manuf_0573	Manuf_0591
Manuf_0573	Manuf_0630
Manuf_0573	Manuf_0635
Manuf_0573	Manuf_0640
Manuf_0573	Manuf_0646
Manuf_0573	Manuf_0648
Manuf_0573	Retail_0573
Manuf_0574	Retail_0574
Manuf_0575	Manuf_0615
Manuf_0575	Manuf_0649
Manuf_0575	Retail_0575
Manuf_0576	Retail_0576
Manuf_0577	Manuf_0628
Manuf_0577	Retail_0577
Manuf_0578	Retail_0578
Manuf_0579	Retail_0579
Manuf_0580	Retail_0580
Manuf_0581	Retail_0581
Manuf_0582	Retail_0582
Manuf_0583	Retail_0583
Manuf_0584	Manuf_0615
Manuf_0584	Manuf_0628
Manuf_0584	Manuf_0635
Manuf_0584	Manuf_0638
Manuf_0584	Manuf_0641
Manuf_0584	Manuf_0645
Manuf_0584	Manuf_0649
Manuf_0584	Manuf_0654
Manuf_0584	Manuf_0655
Manuf_0584	Manuf_0656
Manuf_0584	Manuf_0657
Manuf_0584	Manuf_0658
Manuf_0584	Manuf_0659
Manuf_0584	Manuf_0661
Manuf_0584	Manuf_0662
Manuf_0584	Manuf_0663
Manuf_0584	Manuf_0664
Manuf_0584	Manuf_0665
Manuf_0584	Manuf_0666
Manuf_0584	Manuf_0667
Manuf_0584	Manuf_0669
Manuf_0584	Manuf_0670
Manuf_0584	Manuf_0671
Manuf_0584	Manuf_0672
Manuf_0584	Retail_0584
Manuf_0585	Manuf_0591
Manuf_0585	Manuf_0592
Manuf_0585	Manuf_0593
Manuf_0585	Manuf_0594
Manuf_0585	Manuf_0600
Manuf_0585	Manuf_0601
Manuf_0585	Manuf_0602
Manuf_0585	Manuf_0603
Manuf_0585	Manuf_0604
Manuf_0585	Manuf_0607
Manuf_0585	Manuf_0608
Manuf_0585	Manuf_0609
Manuf_0585	Manuf_0611
Manuf_0585	Manuf_0613
Manuf_0585	Manuf_0616
Manuf_0585	Manuf_0617
Manuf_0585	Manuf_0618
Manuf_0585	Manuf_0619
Manuf_0585	Manuf_0622
Manuf_0585	Manuf_0629
Manuf_0585	Manuf_0630
Manuf_0585	Manuf_0633
Manuf_0585	Manuf_0634
Manuf_0585	Manuf_0637
Manuf_0585	Manuf_0639
Manuf_0585	Manuf_0640
Manuf_0585	Manuf_0642
Manuf_0585	Manuf_0644
Manuf_0585	Manuf_0646
Manuf_0585	Manuf_0648
Manuf_0585	Manuf_0650
Manuf_0585	Manuf_0660
Manuf_0585	Manuf_0668
Manuf_0585	Retail_0585
Manuf_0586	Retail_0586
Manuf_0587	Retail_0587
Manuf_0654	Dist_0001
Manuf_0655	Dist_0002
Manuf_0656	Dist_0003
Manuf_0657	Dist_0004
Manuf_0658	Dist_0005
Manuf_0659	Dist_0006
Manuf_0660	Dist_0007
Manuf_0661	Dist_0008
Manuf_0662	Dist_0009
Manuf_0663	Dist_0010
Manuf_0664	Dist_0011
Manuf_0665	Dist_0012
Manuf_0666	Dist_0013
Manuf_0667	Dist_0014
Manuf_0668	Dist_0015
Manuf_0669	Dist_0016
Manuf_0670	Dist_0017
Manuf_0671	Dist_0018
Manuf_0672	Dist_0019
Part_0001	Manuf_0005
Part_0001	Manuf_0006
Part_0001	Manuf_0007
Part_0001	Manuf_0008
Part_0001	Manuf_0009
Part_0001	Manuf_0013
Part_0001	Manuf_0014
Part_0001	Manuf_0015
Part_0001	Manuf_0016
Part_0001	Manuf_0017
Part_0001	Manuf_0018
Part_0001	Manuf_0019
Part_0001	Manuf_0020
Part_0001	Manuf_0021
Part_0001	Manuf_0022
Part_0001	Manuf_0023
Part_0001	Manuf_0024
Part_0001	Manuf_0025
Part_0001	Manuf_0031
Part_0001	Manuf_0032
Part_0001	Manuf_0033
Part_0001	Manuf_0034
Part_0001	Manuf_0035
Part_0001	Manuf_0036
Part_0001	Manuf_0037
Part_0001	Manuf_0038
Part_0001	Manuf_0039
Part_0002	Manuf_0031
Part_0002	Manuf_0032
Part_0002	Manuf_0033
Part_0002	Manuf_0034
Part_0002	Manuf_0035
Part_0002	Manuf_0036
Part_0002	Manuf_0037
Part_0002	Manuf_0038
Part_0002	Manuf_0039
Part_0003	Manuf_0053
Part_0003	Manuf_0054
Part_0003	Manuf_0055
Part_0004	Manuf_0005
Part_0004	Manuf_0007
Part_0004	Manuf_0013
Part_0004	Manuf_0014
Part_0004	Manuf_0015
Part_0004	Manuf_0017
Part_0004	Manuf_0019
Part_0004	Manuf_0020
Part_0004	Manuf_0021
Part_0004	Manuf_0023
Part_0004	Manuf_0025
Part_0004	Manuf_0027
Part_0004	Manuf_0028
Part_0004	Manuf_0029
Part_0004	Manuf_0030
Part_0004	Manuf_0032
